date,store_id,daily_sales,promotion_active,store_size,city_population,is_weekend,day_of_week,month,quarter,days_since_start
2022-02-26,store_001,26317.56,0,large,500000,1,5,2,1,421
2022-02-27,store_001,26363.32,0,large,500000,1,6,2,1,422
2022-02-28,store_001,15579.71,0,large,500000,0,0,2,1,423
2022-03-01,store_001,14954.05,0,large,500000,0,1,3,1,424
2022-03-02,store_001,17067.02,0,large,500000,0,2,3,1,425
2022-03-03,store_001,15481.18,0,large,500000,0,3,3,1,426
2022-03-04,store_001,14257.84,0,large,500000,0,4,3,1,427
2022-03-05,store_001,25595.92,0,large,500000,1,5,3,1,428
2022-03-06,store_001,25580.52,0,large,500000,1,6,3,1,429
2022-03-07,store_001,16628.52,0,large,500000,0,0,3,1,430
2022-03-08,store_001,14379.12,0,large,500000,0,1,3,1,431
2022-03-09,store_001,14507.16,0,large,500000,0,2,3,1,432
2022-03-10,store_001,16802.43,0,large,500000,0,3,3,1,433
2022-03-11,store_001,15872.09,0,large,500000,0,4,3,1,434
2022-03-12,store_001,22704.33,0,large,500000,1,5,3,1,435
2022-03-13,store_001,26035.8,0,large,500000,1,6,3,1,436
2022-03-14,store_001,18198.11,0,large,500000,0,0,3,1,437
2022-03-15,store_001,29744.12,1,large,500000,0,1,3,1,438
2022-03-16,store_001,32520.4,1,large,500000,0,2,3,1,439
2022-03-17,store_001,36593.36,1,large,500000,0,3,3,1,440
2022-03-18,store_001,37715.9,1,large,500000,0,4,3,1,441
2022-03-19,store_001,49850.93,1,large,500000,1,5,3,1,442
2022-03-20,store_001,43225.59,1,large,500000,1,6,3,1,443
2022-03-21,store_001,38480.08,1,large,500000,0,0,3,1,444
2022-03-22,store_001,32691.43,1,large,500000,0,1,3,1,445
2022-03-23,store_001,26749.6,1,large,500000,0,2,3,1,446
2022-03-24,store_001,31446.07,1,large,500000,0,3,3,1,447
2022-03-25,store_001,34075.82,1,large,500000,0,4,3,1,448
2022-03-26,store_001,47890.02,1,large,500000,1,5,3,1,449
2022-03-27,store_001,45753.33,1,large,500000,1,6,3,1,450
2022-03-28,store_001,38504.26,1,large,500000,0,0,3,1,451
2022-03-29,store_001,37194.43,1,large,500000,0,1,3,1,452
2022-03-30,store_001,28218.46,1,large,500000,0,2,3,1,453
2022-03-31,store_001,31334.61,1,large,500000,0,3,3,1,454
2022-04-01,store_001,20293.23,0,large,500000,0,4,4,2,455
2022-04-02,store_001,24234.97,0,large,500000,1,5,4,2,456
2022-04-03,store_001,27976.6,0,large,500000,1,6,4,2,457
2022-04-04,store_001,18577.66,0,large,500000,0,0,4,2,458
2022-04-05,store_001,18320.83,0,large,500000,0,1,4,2,459
2022-04-06,store_001,19187.04,0,large,500000,0,2,4,2,460
2022-04-07,store_001,18055.11,0,large,500000,0,3,4,2,461
2022-04-08,store_001,18049.19,0,large,500000,0,4,4,2,462
2022-04-09,store_001,21978.89,0,large,500000,1,5,4,2,463
2022-04-10,store_001,25929.66,0,large,500000,1,6,4,2,464
2022-04-11,store_001,18142.99,0,large,500000,0,0,4,2,465
2022-04-12,store_001,18135.71,0,large,500000,0,1,4,2,466
2022-04-13,store_001,19985.98,0,large,500000,0,2,4,2,467
2022-04-14,store_001,20516.79,0,large,500000,0,3,4,2,468
2022-04-15,store_001,19759.26,0,large,500000,0,4,4,2,469
2022-04-16,store_001,29820.09,0,large,500000,1,5,4,2,470
2022-04-17,store_001,28770.12,0,large,500000,1,6,4,2,471
2022-04-18,store_001,18915.49,0,large,500000,0,0,4,2,472
2022-04-19,store_001,18643.63,0,large,500000,0,1,4,2,473
2022-04-20,store_001,20218.56,0,large,500000,0,2,4,2,474
2022-04-21,store_001,20789.11,0,large,500000,0,3,4,2,475
2022-04-22,store_001,22471.66,0,large,500000,0,4,4,2,476
2022-04-23,store_001,30973.83,0,large,500000,1,5,4,2,477
2022-04-24,store_001,26247.88,0,large,500000,1,6,4,2,478
2022-04-25,store_001,19670.43,0,large,500000,0,0,4,2,479
2022-04-26,store_001,21260.26,0,large,500000,0,1,4,2,480
2022-04-27,store_001,22105.49,0,large,500000,0,2,4,2,481
2022-04-28,store_001,21900.18,0,large,500000,0,3,4,2,482
2022-04-29,store_001,19938.87,0,large,500000,0,4,4,2,483
2022-04-30,store_001,24626.58,0,large,500000,1,5,4,2,484
2022-05-01,store_001,25400.69,0,large,500000,1,6,5,2,485
2022-05-02,store_001,20750.71,0,large,500000,0,0,5,2,486
2022-05-03,store_001,20934.59,0,large,500000,0,1,5,2,487
2022-05-04,store_001,18054.08,0,large,500000,0,2,5,2,488
2022-05-05,store_001,20412.41,0,large,500000,0,3,5,2,489
2022-05-06,store_001,21645.1,0,large,500000,0,4,5,2,490
2022-05-07,store_001,25268.06,0,large,500000,1,5,5,2,491
2022-05-08,store_001,31766.03,0,large,500000,1,6,5,2,492
2022-05-09,store_001,19693.81,0,large,500000,0,0,5,2,493
2022-05-10,store_001,23077.43,0,large,500000,0,1,5,2,494
2022-05-11,store_001,19435.76,0,large,500000,0,2,5,2,495
2022-05-12,store_001,18450.39,0,large,500000,0,3,5,2,496
2022-05-13,store_001,19646.87,0,large,500000,0,4,5,2,497
2022-05-14,store_001,28590.23,0,large,500000,1,5,5,2,498
2022-05-15,store_001,27778.82,0,large,500000,1,6,5,2,499
2022-05-16,store_001,20222.41,0,large,500000,0,0,5,2,500
2022-05-17,store_001,21383.41,0,large,500000,0,1,5,2,501
2022-05-18,store_001,20359.89,0,large,500000,0,2,5,2,502
2022-05-19,store_001,20598.14,0,large,500000,0,3,5,2,503
2022-05-20,store_001,17207.15,0,large,500000,0,4,5,2,504
2022-05-21,store_001,30220.68,0,large,500000,1,5,5,2,505
2022-05-22,store_001,28845.13,0,large,500000,1,6,5,2,506
2022-05-23,store_001,24154.37,0,large,500000,0,0,5,2,507
2022-05-24,store_001,18862.04,0,large,500000,0,1,5,2,508
2022-05-25,store_001,17063.63,0,large,500000,0,2,5,2,509
2022-05-26,store_001,22129.44,0,large,500000,0,3,5,2,510
2022-05-27,store_001,21573.36,0,large,500000,0,4,5,2,511
2022-05-28,store_001,26257.61,0,large,500000,1,5,5,2,512
2022-05-29,store_001,24743.16,0,large,500000,1,6,5,2,513
2022-05-30,store_001,24079.52,0,large,500000,0,0,5,2,514
2022-05-31,store_001,23826.58,0,large,500000,0,1,5,2,515
2022-06-01,store_001,15683.99,0,large,500000,0,2,6,2,516
2022-06-02,store_001,19921.37,0,large,500000,0,3,6,2,517
2022-06-03,store_001,24352.04,0,large,500000,0,4,6,2,518
2022-06-04,store_001,27834.68,0,large,500000,1,5,6,2,519
2022-06-05,store_001,27787.76,0,large,500000,1,6,6,2,520
2022-06-06,store_001,20277.65,0,large,500000,0,0,6,2,521
2022-06-07,store_001,18523.19,0,large,500000,0,1,6,2,522
2022-06-08,store_001,17298.86,0,large,500000,0,2,6,2,523
2022-06-09,store_001,23039.05,0,large,500000,0,3,6,2,524
2022-06-10,store_001,16994.93,0,large,500000,0,4,6,2,525
2022-06-11,store_001,29872.77,0,large,500000,1,5,6,2,526
2022-06-12,store_001,31716.34,0,large,500000,1,6,6,2,527
2022-06-13,store_001,17777.15,0,large,500000,0,0,6,2,528
2022-06-14,store_001,18858.42,0,large,500000,0,1,6,2,529
2022-06-15,store_001,23280.29,0,large,500000,0,2,6,2,530
2022-06-16,store_001,21848.11,0,large,500000,0,3,6,2,531
2022-06-17,store_001,19443.39,0,large,500000,0,4,6,2,532
2022-06-18,store_001,32465.7,0,large,500000,1,5,6,2,533
2022-06-19,store_001,32442.16,0,large,500000,1,6,6,2,534
2022-06-20,store_001,21209.49,0,large,500000,0,0,6,2,535
2022-06-21,store_001,18771.29,0,large,500000,0,1,6,2,536
2022-06-22,store_001,19749.41,0,large,500000,0,2,6,2,537
2022-06-23,store_001,21162.01,0,large,500000,0,3,6,2,538
2022-06-24,store_001,20155.74,0,large,500000,0,4,6,2,539
2022-06-25,store_001,31413.47,0,large,500000,1,5,6,2,540
2022-06-26,store_001,24285.71,0,large,500000,1,6,6,2,541
2022-06-27,store_001,17391.08,0,large,500000,0,0,6,2,542
2022-06-28,store_001,20780.6,0,large,500000,0,1,6,2,543
2022-06-29,store_001,19373.71,0,large,500000,0,2,6,2,544
2022-06-30,store_001,19062.53,0,large,500000,0,3,6,2,545
2022-07-01,store_001,33013.8,1,large,500000,0,4,7,3,546
2022-07-02,store_001,54229.9,1,large,500000,1,5,7,3,547
2022-07-03,store_001,50466.17,1,large,500000,1,6,7,3,548
2022-07-04,store_001,33612.69,1,large,500000,0,0,7,3,549
2022-07-05,store_001,31081.12,1,large,500000,0,1,7,3,550
2022-07-06,store_001,30292.49,1,large,500000,0,2,7,3,551
2022-07-07,store_001,37395.01,1,large,500000,0,3,7,3,552
2022-07-08,store_001,31982.18,1,large,500000,0,4,7,3,553
2022-07-09,store_001,45652.79,1,large,500000,1,5,7,3,554
2022-07-10,store_001,46131.61,1,large,500000,1,6,7,3,555
2022-07-11,store_001,31933.54,1,large,500000,0,0,7,3,556
2022-07-12,store_001,39740.73,1,large,500000,0,1,7,3,557
2022-07-13,store_001,30115.79,1,large,500000,0,2,7,3,558
2022-07-14,store_001,34163.35,1,large,500000,0,3,7,3,559
2022-07-15,store_001,30004.55,1,large,500000,0,4,7,3,560
2022-07-16,store_001,34994.33,0,large,500000,1,5,7,3,561
2022-07-17,store_001,26639.82,0,large,500000,1,6,7,3,562
2022-07-18,store_001,15714.02,0,large,500000,0,0,7,3,563
2022-07-19,store_001,22300.61,0,large,500000,0,1,7,3,564
2022-07-20,store_001,20524.44,0,large,500000,0,2,7,3,565
2022-07-21,store_001,17803.68,0,large,500000,0,3,7,3,566
2022-07-22,store_001,17426.24,0,large,500000,0,4,7,3,567
2022-07-23,store_001,28625.85,0,large,500000,1,5,7,3,568
2022-07-24,store_001,26070.43,0,large,500000,1,6,7,3,569
2022-07-25,store_001,15363.73,0,large,500000,0,0,7,3,570
2022-07-26,store_001,22352.33,0,large,500000,0,1,7,3,571
2022-07-27,store_001,18076.77,0,large,500000,0,2,7,3,572
2022-07-28,store_001,21645.9,0,large,500000,0,3,7,3,573
2022-07-29,store_001,21160.44,0,large,500000,0,4,7,3,574
2022-07-30,store_001,23550.75,0,large,500000,1,5,7,3,575
2022-07-31,store_001,28767.05,0,large,500000,1,6,7,3,576
2022-08-01,store_001,17344.86,0,large,500000,0,0,8,3,577
2022-08-02,store_001,15032.46,0,large,500000,0,1,8,3,578
2022-08-03,store_001,17629.26,0,large,500000,0,2,8,3,579
2022-08-04,store_001,19067.92,0,large,500000,0,3,8,3,580
2022-08-05,store_001,17420.54,0,large,500000,0,4,8,3,581
2022-08-06,store_001,24687.04,0,large,500000,1,5,8,3,582
2022-08-07,store_001,28265.88,0,large,500000,1,6,8,3,583
2022-08-08,store_001,18235.38,0,large,500000,0,0,8,3,584
2022-08-09,store_001,16452.66,0,large,500000,0,1,8,3,585
2022-08-10,store_001,19148.08,0,large,500000,0,2,8,3,586
2022-08-11,store_001,18167.78,0,large,500000,0,3,8,3,587
2022-08-12,store_001,13265.71,0,large,500000,0,4,8,3,588
2022-08-13,store_001,25785.01,0,large,500000,1,5,8,3,589
2022-08-14,store_001,25581.48,0,large,500000,1,6,8,3,590
2022-08-15,store_001,34357.55,1,large,500000,0,0,8,3,591
2022-08-16,store_001,31212.26,1,large,500000,0,1,8,3,592
2022-08-17,store_001,29667.87,1,large,500000,0,2,8,3,593
2022-08-18,store_001,31027.54,1,large,500000,0,3,8,3,594
2022-08-19,store_001,27529.29,1,large,500000,0,4,8,3,595
2022-08-20,store_001,38808.51,1,large,500000,1,5,8,3,596
2022-08-21,store_001,47634.13,1,large,500000,1,6,8,3,597
2022-08-22,store_001,25856.46,1,large,500000,0,0,8,3,598
2022-08-23,store_001,35042.0,1,large,500000,0,1,8,3,599
2022-08-24,store_001,32786.41,1,large,500000,0,2,8,3,600
2022-08-25,store_001,33578.31,1,large,500000,0,3,8,3,601
2022-08-26,store_001,29962.97,1,large,500000,0,4,8,3,602
2022-08-27,store_001,43801.12,1,large,500000,1,5,8,3,603
2022-08-28,store_001,34853.26,1,large,500000,1,6,8,3,604
2022-08-29,store_001,26121.3,1,large,500000,0,0,8,3,605
2022-08-30,store_001,25439.79,1,large,500000,0,1,8,3,606
2022-08-31,store_001,27303.28,1,large,500000,0,2,8,3,607
2022-09-01,store_001,16289.27,0,large,500000,0,3,9,3,608
2022-09-02,store_001,13459.49,0,large,500000,0,4,9,3,609
2022-09-03,store_001,19125.69,0,large,500000,1,5,9,3,610
2022-09-04,store_001,23048.16,0,large,500000,1,6,9,3,611
2022-09-05,store_001,14545.91,0,large,500000,0,0,9,3,612
2022-09-06,store_001,17414.58,0,large,500000,0,1,9,3,613
2022-09-07,store_001,15995.95,0,large,500000,0,2,9,3,614
2022-09-08,store_001,16506.63,0,large,500000,0,3,9,3,615
2022-09-09,store_001,17665.31,0,large,500000,0,4,9,3,616
2022-09-10,store_001,20893.06,0,large,500000,1,5,9,3,617
2022-09-11,store_001,20215.89,0,large,500000,1,6,9,3,618
2022-09-12,store_001,16568.2,0,large,500000,0,0,9,3,619
2022-09-13,store_001,15932.15,0,large,500000,0,1,9,3,620
2022-09-14,store_001,14797.55,0,large,500000,0,2,9,3,621
2022-09-15,store_001,17087.96,0,large,500000,0,3,9,3,622
2022-09-16,store_001,14604.97,0,large,500000,0,4,9,3,623
2022-09-17,store_001,20848.37,0,large,500000,1,5,9,3,624
2022-09-18,store_001,20714.63,0,large,500000,1,6,9,3,625
2022-09-19,store_001,13314.4,0,large,500000,0,0,9,3,626
2022-09-20,store_001,14723.05,0,large,500000,0,1,9,3,627
2022-09-21,store_001,16562.73,0,large,500000,0,2,9,3,628
2022-09-22,store_001,15099.75,0,large,500000,0,3,9,3,629
2022-09-23,store_001,14425.31,0,large,500000,0,4,9,3,630
2022-09-24,store_001,19703.51,0,large,500000,1,5,9,3,631
2022-09-25,store_001,20582.06,0,large,500000,1,6,9,3,632
2022-09-26,store_001,15217.91,0,large,500000,0,0,9,3,633
2022-09-27,store_001,14940.98,0,large,500000,0,1,9,3,634
2022-09-28,store_001,13545.17,0,large,500000,0,2,9,3,635
2022-09-29,store_001,14390.57,0,large,500000,0,3,9,3,636
2022-09-30,store_001,14531.87,0,large,500000,0,4,9,3,637
2022-10-01,store_001,17368.48,0,large,500000,1,5,10,4,638
2022-10-02,store_001,19538.87,0,large,500000,1,6,10,4,639
2022-10-03,store_001,10704.58,0,large,500000,0,0,10,4,640
2022-10-04,store_001,14243.13,0,large,500000,0,1,10,4,641
2022-10-05,store_001,14412.45,0,large,500000,0,2,10,4,642
2022-10-06,store_001,14458.36,0,large,500000,0,3,10,4,643
2022-10-07,store_001,12857.72,0,large,500000,0,4,10,4,644
2022-10-08,store_001,19226.11,0,large,500000,1,5,10,4,645
2022-10-09,store_001,21202.33,0,large,500000,1,6,10,4,646
2022-10-10,store_001,15058.5,0,large,500000,0,0,10,4,647
2022-10-11,store_001,13092.34,0,large,500000,0,1,10,4,648
2022-10-12,store_001,13251.03,0,large,500000,0,2,10,4,649
2022-10-13,store_001,14453.3,0,large,500000,0,3,10,4,650
2022-10-14,store_001,11005.12,0,large,500000,0,4,10,4,651
2022-10-15,store_001,17462.48,0,large,500000,1,5,10,4,652
2022-10-16,store_001,20363.89,0,large,500000,1,6,10,4,653
2022-10-17,store_001,14020.91,0,large,500000,0,0,10,4,654
2022-10-18,store_001,13189.05,0,large,500000,0,1,10,4,655
2022-10-19,store_001,10757.61,0,large,500000,0,2,10,4,656
2022-10-20,store_001,12548.18,0,large,500000,0,3,10,4,657
2022-10-21,store_001,11817.77,0,large,500000,0,4,10,4,658
2022-10-22,store_001,18089.79,0,large,500000,1,5,10,4,659
2022-10-23,store_001,16028.29,0,large,500000,1,6,10,4,660
2022-10-24,store_001,11135.16,0,large,500000,0,0,10,4,661
2022-10-25,store_001,9807.74,0,large,500000,0,1,10,4,662
2022-10-26,store_001,13817.52,0,large,500000,0,2,10,4,663
2022-10-27,store_001,11777.08,0,large,500000,0,3,10,4,664
2022-10-28,store_001,12415.17,0,large,500000,0,4,10,4,665
2022-10-29,store_001,17048.04,0,large,500000,1,5,10,4,666
2022-10-30,store_001,15179.21,0,large,500000,1,6,10,4,667
2022-10-31,store_001,10574.1,0,large,500000,0,0,10,4,668
2022-11-01,store_001,10845.56,0,large,500000,0,1,11,4,669
2022-11-02,store_001,11150.33,0,large,500000,0,2,11,4,670
2022-11-03,store_001,12421.92,0,large,500000,0,3,11,4,671
2022-11-04,store_001,10996.35,0,large,500000,0,4,11,4,672
2022-11-05,store_001,19590.49,0,large,500000,1,5,11,4,673
2022-11-06,store_001,18339.83,0,large,500000,1,6,11,4,674
2022-11-07,store_001,12805.71,0,large,500000,0,0,11,4,675
2022-11-08,store_001,11676.2,0,large,500000,0,1,11,4,676
2022-11-09,store_001,13573.73,0,large,500000,0,2,11,4,677
2022-11-10,store_001,11504.55,0,large,500000,0,3,11,4,678
2022-11-11,store_001,11697.97,0,large,500000,0,4,11,4,679
2022-11-12,store_001,16672.28,0,large,500000,1,5,11,4,680
2022-11-13,store_001,17508.9,0,large,500000,1,6,11,4,681
2022-11-14,store_001,12406.94,0,large,500000,0,0,11,4,682
2022-11-15,store_001,11090.09,0,large,500000,0,1,11,4,683
2022-11-16,store_001,11004.39,0,large,500000,0,2,11,4,684
2022-11-17,store_001,12348.66,0,large,500000,0,3,11,4,685
2022-11-18,store_001,12418.39,0,large,500000,0,4,11,4,686
2022-11-19,store_001,15566.71,0,large,500000,1,5,11,4,687
2022-11-20,store_001,13616.1,0,large,500000,1,6,11,4,688
2022-11-21,store_001,21828.97,1,large,500000,0,0,11,4,689
2022-11-22,store_001,20113.33,1,large,500000,0,1,11,4,690
2022-11-23,store_001,19470.21,1,large,500000,0,2,11,4,691
2022-11-24,store_001,22220.62,1,large,500000,0,3,11,4,692
2022-11-25,store_001,20779.79,1,large,500000,0,4,11,4,693
2022-11-26,store_001,24879.12,1,large,500000,1,5,11,4,694
2022-11-27,store_001,32333.44,1,large,500000,1,6,11,4,695
2022-11-28,store_001,11945.11,0,large,500000,0,0,11,4,696
2022-11-29,store_001,11626.44,0,large,500000,0,1,11,4,697
2022-11-30,store_001,11215.83,0,large,500000,0,2,11,4,698
2022-12-01,store_001,11841.68,0,large,500000,0,3,12,4,699
2022-12-02,store_001,11831.79,0,large,500000,0,4,12,4,700
2022-12-03,store_001,16591.2,0,large,500000,1,5,12,4,701
2022-12-04,store_001,16314.74,0,large,500000,1,6,12,4,702
2022-12-05,store_001,12530.82,0,large,500000,0,0,12,4,703
2022-12-06,store_001,11565.37,0,large,500000,0,1,12,4,704
2022-12-07,store_001,10420.23,0,large,500000,0,2,12,4,705
2022-12-08,store_001,10854.08,0,large,500000,0,3,12,4,706
2022-12-09,store_001,9285.15,0,large,500000,0,4,12,4,707
2022-12-10,store_001,19517.12,0,large,500000,1,5,12,4,708
2022-12-11,store_001,17653.61,0,large,500000,1,6,12,4,709
2022-12-12,store_001,10661.37,0,large,500000,0,0,12,4,710
2022-12-13,store_001,11317.87,0,large,500000,0,1,12,4,711
2022-12-14,store_001,10924.15,0,large,500000,0,2,12,4,712
2022-12-15,store_001,19601.04,1,large,500000,0,3,12,4,713
2022-12-16,store_001,20988.41,1,large,500000,0,4,12,4,714
2022-12-17,store_001,30619.37,1,large,500000,1,5,12,4,715
2022-12-18,store_001,26081.77,1,large,500000,1,6,12,4,716
2022-12-19,store_001,20242.31,1,large,500000,0,0,12,4,717
2022-12-20,store_001,18981.09,1,large,500000,0,1,12,4,718
2022-12-21,store_001,19262.38,1,large,500000,0,2,12,4,719
2022-12-22,store_001,22492.41,1,large,500000,0,3,12,4,720
2022-12-23,store_001,22133.35,1,large,500000,0,4,12,4,721
2022-12-24,store_001,29748.81,1,large,500000,1,5,12,4,722
2022-12-25,store_001,29216.47,1,large,500000,1,6,12,4,723
2022-12-26,store_001,22711.32,1,large,500000,0,0,12,4,724
2022-12-27,store_001,22522.08,1,large,500000,0,1,12,4,725
2022-12-28,store_001,22167.24,1,large,500000,0,2,12,4,726
2022-12-29,store_001,22317.35,1,large,500000,0,3,12,4,727
2022-12-30,store_001,19778.49,1,large,500000,0,4,12,4,728
2022-12-31,store_001,27103.53,1,large,500000,1,5,12,4,729
2023-01-01,store_001,16033.52,0,large,500000,1,6,1,1,730
2023-01-02,store_001,12225.2,0,large,500000,0,0,1,1,731
2023-01-03,store_001,12900.77,0,large,500000,0,1,1,1,732
2023-01-04,store_001,14400.09,0,large,500000,0,2,1,1,733
2023-01-05,store_001,10169.15,0,large,500000,0,3,1,1,734
2023-01-06,store_001,11905.41,0,large,500000,0,4,1,1,735
2023-01-07,store_001,13883.11,0,large,500000,1,5,1,1,736
2023-01-08,store_001,17765.52,0,large,500000,1,6,1,1,737
2023-01-09,store_001,13050.32,0,large,500000,0,0,1,1,738
2023-01-10,store_001,14791.91,0,large,500000,0,1,1,1,739
2023-01-11,store_001,12974.17,0,large,500000,0,2,1,1,740
2023-01-12,store_001,14222.93,0,large,500000,0,3,1,1,741
2023-01-13,store_001,13693.73,0,large,500000,0,4,1,1,742
2023-01-14,store_001,17407.01,0,large,500000,1,5,1,1,743
2023-01-15,store_001,15709.62,0,large,500000,1,6,1,1,744
2023-01-16,store_001,13485.52,0,large,500000,0,0,1,1,745
2023-01-17,store_001,11220.85,0,large,500000,0,1,1,1,746
2023-01-18,store_001,14970.56,0,large,500000,0,2,1,1,747
2023-01-19,store_001,13104.18,0,large,500000,0,3,1,1,748
2023-01-20,store_001,14987.17,0,large,500000,0,4,1,1,749
2023-01-21,store_001,17932.72,0,large,500000,1,5,1,1,750
2023-01-22,store_001,19442.94,0,large,500000,1,6,1,1,751
2023-01-23,store_001,13878.7,0,large,500000,0,0,1,1,752
2023-01-24,store_001,13603.35,0,large,500000,0,1,1,1,753
2023-01-25,store_001,13142.24,0,large,500000,0,2,1,1,754
2023-01-26,store_001,14351.02,0,large,500000,0,3,1,1,755
2023-01-27,store_001,12596.67,0,large,500000,0,4,1,1,756
2023-01-28,store_001,17176.04,0,large,500000,1,5,1,1,757
2023-01-29,store_001,22085.51,0,large,500000,1,6,1,1,758
2023-01-30,store_001,15133.02,0,large,500000,0,0,1,1,759
2023-01-31,store_001,14277.09,0,large,500000,0,1,1,1,760
2023-02-01,store_001,16635.42,0,large,500000,0,2,2,1,761
2023-02-02,store_001,13954.72,0,large,500000,0,3,2,1,762
2023-02-03,store_001,16324.17,0,large,500000,0,4,2,1,763
2023-02-04,store_001,20651.29,0,large,500000,1,5,2,1,764
2023-02-05,store_001,18315.54,0,large,500000,1,6,2,1,765
2023-02-06,store_001,17365.28,0,large,500000,0,0,2,1,766
2023-02-07,store_001,16197.78,0,large,500000,0,1,2,1,767
2023-02-08,store_001,14639.94,0,large,500000,0,2,2,1,768
2023-02-09,store_001,15985.0,0,large,500000,0,3,2,1,769
2023-02-10,store_001,14379.15,0,large,500000,0,4,2,1,770
2023-02-11,store_001,22843.09,0,large,500000,1,5,2,1,771
2023-02-12,store_001,16139.38,0,large,500000,1,6,2,1,772
2023-02-13,store_001,13681.21,0,large,500000,0,0,2,1,773
2023-02-14,store_001,16819.49,0,large,500000,0,1,2,1,774
2023-02-15,store_001,15019.63,0,large,500000,0,2,2,1,775
2023-02-16,store_001,15810.91,0,large,500000,0,3,2,1,776
2023-02-17,store_001,13477.41,0,large,500000,0,4,2,1,777
2023-02-18,store_001,25976.82,0,large,500000,1,5,2,1,778
2023-02-19,store_001,24670.65,0,large,500000,1,6,2,1,779
2023-02-20,store_001,15515.87,0,large,500000,0,0,2,1,780
2023-02-21,store_001,15276.07,0,large,500000,0,1,2,1,781
2023-02-22,store_001,17655.43,0,large,500000,0,2,2,1,782
2023-02-23,store_001,19285.15,0,large,500000,0,3,2,1,783
2023-02-24,store_001,17725.14,0,large,500000,0,4,2,1,784
2023-02-25,store_001,27723.67,0,large,500000,1,5,2,1,785
2023-02-26,store_001,20787.45,0,large,500000,1,6,2,1,786
2023-02-27,store_001,15097.1,0,large,500000,0,0,2,1,787
